Image,True_Label,True_Label_Name,Predicted_Label,Predicted_Label_Name,Correct
2915309072.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2491179665.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4130015523.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3110572972.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1513368385.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4186633206.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
539156114.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1180559828.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1799990144.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3846724248.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2498535927.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2012232814.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2025224084.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
133119904.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3562110262.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
30339454.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
436004250.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2823744326.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
608264330.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
920623788.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2126689276.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2222831550.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2078942776.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
678943117.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1874912757.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
282134948.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
597213250.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
354906125.jpg,3,Cassava Mosaic Disease (CMD),1,Cassava Brown Streak Disease (CBSD),False
3376184680.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4062600395.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2062460144.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2750295170.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
779284958.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2187716233.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1943999614.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
888332390.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
117837871.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3308311414.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
976955239.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1990169159.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
478426425.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1568487290.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3223500439.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
77416532.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2623778604.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1656012136.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3720319782.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2687625618.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1385082833.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2647952754.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1812352809.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3419984011.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
770144532.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3382391338.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1814561933.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4102442898.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1149131142.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3982972908.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
505261633.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
966432144.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2089510627.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3747399639.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3600838809.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1581083088.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1676416724.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
166688569.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3623482214.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1779602100.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2866106633.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1207471454.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2003067998.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2479637031.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3285918057.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3037767592.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2839716673.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
444416814.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2293375436.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3660194933.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2709553419.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3920121408.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3308855031.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1382329644.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1336117857.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3365094524.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
836310616.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2456930353.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2255058725.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2905584104.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1283026281.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4288554103.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1036692910.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3634843546.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
131507385.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3885695359.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3914210670.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
310583515.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3232568726.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2715574572.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
556066757.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3257832958.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
988306549.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2194170986.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
546528869.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2050186837.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3619673783.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2637371791.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3660919522.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1887341048.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2024328143.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1208145531.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2917507472.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1278246781.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1243038432.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1367265515.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3718836957.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3167715260.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3058038323.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4153904483.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2077344457.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2129978341.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2648790946.jpg,4,Healthy,4,Healthy,True
2348826586.jpg,4,Healthy,4,Healthy,True
21101348.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
147082706.jpg,4,Healthy,4,Healthy,True
2956539470.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2123719792.jpg,4,Healthy,4,Healthy,True
2189576451.jpg,4,Healthy,4,Healthy,True
4107144871.jpg,4,Healthy,4,Healthy,True
3737986834.jpg,4,Healthy,4,Healthy,True
2838507101.jpg,4,Healthy,4,Healthy,True
710791285.jpg,4,Healthy,4,Healthy,True
2398201969.jpg,4,Healthy,4,Healthy,True
2886957597.jpg,4,Healthy,4,Healthy,True
1991094852.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
3479006083.jpg,4,Healthy,4,Healthy,True
1807049681.jpg,4,Healthy,2,Cassava Green Mottle (CGM),False
1431172246.jpg,4,Healthy,4,Healthy,True
2308541209.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
217461618.jpg,4,Healthy,4,Healthy,True
388808106.jpg,4,Healthy,4,Healthy,True
1518295866.jpg,4,Healthy,4,Healthy,True
2154826831.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
1970877091.jpg,4,Healthy,4,Healthy,True
4283076582.jpg,4,Healthy,4,Healthy,True
3339442833.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
3022761015.jpg,4,Healthy,4,Healthy,True
1099450301.jpg,4,Healthy,4,Healthy,True
1083021605.jpg,4,Healthy,4,Healthy,True
780244327.jpg,4,Healthy,4,Healthy,True
2940769797.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
61074408.jpg,4,Healthy,4,Healthy,True
3491318122.jpg,4,Healthy,4,Healthy,True
2754939037.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
2206161094.jpg,4,Healthy,4,Healthy,True
1277679675.jpg,4,Healthy,4,Healthy,True
2121726779.jpg,4,Healthy,4,Healthy,True
4029728754.jpg,4,Healthy,4,Healthy,True
354756762.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
1072588150.jpg,4,Healthy,4,Healthy,True
2360488666.jpg,4,Healthy,4,Healthy,True
1478666869.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2105592782.jpg,4,Healthy,4,Healthy,True
1277057359.jpg,4,Healthy,4,Healthy,True
3151771502.jpg,4,Healthy,4,Healthy,True
3714324600.jpg,4,Healthy,4,Healthy,True
2082157575.jpg,4,Healthy,4,Healthy,True
59894282.jpg,4,Healthy,2,Cassava Green Mottle (CGM),False
995123333.jpg,4,Healthy,4,Healthy,True
3460883505.jpg,4,Healthy,2,Cassava Green Mottle (CGM),False
3377872611.jpg,4,Healthy,4,Healthy,True
2340576702.jpg,4,Healthy,4,Healthy,True
3497908336.jpg,4,Healthy,4,Healthy,True
4153020952.jpg,4,Healthy,4,Healthy,True
457979538.jpg,4,Healthy,4,Healthy,True
976976000.jpg,4,Healthy,4,Healthy,True
1800555547.jpg,4,Healthy,4,Healthy,True
2618441199.jpg,4,Healthy,4,Healthy,True
3234532653.jpg,4,Healthy,4,Healthy,True
2805684148.jpg,4,Healthy,4,Healthy,True
302524536.jpg,4,Healthy,4,Healthy,True
3709090088.jpg,4,Healthy,4,Healthy,True
2355966180.jpg,4,Healthy,4,Healthy,True
1102693690.jpg,4,Healthy,4,Healthy,True
1763396057.jpg,4,Healthy,4,Healthy,True
743348334.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
93955818.jpg,4,Healthy,4,Healthy,True
4233592574.jpg,4,Healthy,4,Healthy,True
170892269.jpg,4,Healthy,4,Healthy,True
3665306245.jpg,4,Healthy,4,Healthy,True
3305821160.jpg,4,Healthy,4,Healthy,True
3697082770.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2225062882.jpg,4,Healthy,4,Healthy,True
411955232.jpg,4,Healthy,4,Healthy,True
2495248330.jpg,4,Healthy,4,Healthy,True
1965850227.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2401213513.jpg,4,Healthy,4,Healthy,True
3247645012.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
670049521.jpg,4,Healthy,4,Healthy,True
309920950.jpg,4,Healthy,4,Healthy,True
2232905491.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
675146219.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
4176445921.jpg,4,Healthy,4,Healthy,True
2059333078.jpg,4,Healthy,4,Healthy,True
3276656729.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
2781831798.jpg,4,Healthy,4,Healthy,True
3079888701.jpg,4,Healthy,4,Healthy,True
2116832558.jpg,4,Healthy,4,Healthy,True
1532725356.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
1611662564.jpg,4,Healthy,4,Healthy,True
2258065803.jpg,4,Healthy,4,Healthy,True
1580406201.jpg,4,Healthy,4,Healthy,True
1302328544.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
1067694987.jpg,4,Healthy,4,Healthy,True
249686764.jpg,4,Healthy,4,Healthy,True
3378106142.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
46965268.jpg,4,Healthy,4,Healthy,True
2189224346.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
3833349143.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
4251271803.jpg,4,Healthy,4,Healthy,True
3362743829.jpg,4,Healthy,4,Healthy,True
812524479.jpg,4,Healthy,4,Healthy,True
3973452259.jpg,4,Healthy,4,Healthy,True
2655556290.jpg,4,Healthy,4,Healthy,True
3063789590.jpg,4,Healthy,4,Healthy,True
2792441656.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
1270179035.jpg,4,Healthy,4,Healthy,True
3291696815.jpg,4,Healthy,4,Healthy,True
2179057801.jpg,4,Healthy,4,Healthy,True
3784450324.jpg,4,Healthy,4,Healthy,True
2906577279.jpg,4,Healthy,4,Healthy,True
3604550259.jpg,4,Healthy,4,Healthy,True
3964029612.jpg,4,Healthy,4,Healthy,True
2715221153.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2150118983.jpg,4,Healthy,4,Healthy,True
3085561722.jpg,4,Healthy,4,Healthy,True
1916594362.jpg,4,Healthy,2,Cassava Green Mottle (CGM),False
2856542971.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2084810608.jpg,4,Healthy,4,Healthy,True
4000198689.jpg,4,Healthy,4,Healthy,True
1361129876.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
4252410554.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
2823935203.jpg,4,Healthy,4,Healthy,True
2708373940.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
3703439317.jpg,4,Healthy,4,Healthy,True
1316805765.jpg,4,Healthy,4,Healthy,True
517170612.jpg,4,Healthy,4,Healthy,True
3134964669.jpg,4,Healthy,4,Healthy,True
172872674.jpg,4,Healthy,4,Healthy,True
340110323.jpg,4,Healthy,4,Healthy,True
1300823152.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
4095924422.jpg,4,Healthy,4,Healthy,True
2982657452.jpg,4,Healthy,4,Healthy,True
4046661202.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
813217011.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
384773120.jpg,4,Healthy,4,Healthy,True
2039512472.jpg,4,Healthy,4,Healthy,True
2757300199.jpg,4,Healthy,4,Healthy,True
867025399.jpg,4,Healthy,4,Healthy,True
3773184372.jpg,4,Healthy,4,Healthy,True
3749674341.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
2857776257.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
4286577227.jpg,4,Healthy,4,Healthy,True
3571912380.jpg,4,Healthy,4,Healthy,True
2291300428.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
4046910331.jpg,4,Healthy,4,Healthy,True
2458565094.jpg,4,Healthy,4,Healthy,True
1143964354.jpg,4,Healthy,4,Healthy,True
1966061216.jpg,4,Healthy,4,Healthy,True
267904568.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
455328033.jpg,4,Healthy,4,Healthy,True
4075237855.jpg,4,Healthy,4,Healthy,True
1216540575.jpg,4,Healthy,4,Healthy,True
2765109909.jpg,4,Healthy,4,Healthy,True
1667294993.jpg,4,Healthy,4,Healthy,True
1870606014.jpg,4,Healthy,4,Healthy,True
2984109922.jpg,4,Healthy,4,Healthy,True
1329201937.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
3416552356.jpg,4,Healthy,4,Healthy,True
4165290692.jpg,4,Healthy,4,Healthy,True
3917172098.jpg,4,Healthy,4,Healthy,True
2360028661.jpg,4,Healthy,4,Healthy,True
4145869943.jpg,4,Healthy,4,Healthy,True
4049843068.jpg,4,Healthy,4,Healthy,True
129262656.jpg,4,Healthy,4,Healthy,True
1997187079.jpg,4,Healthy,4,Healthy,True
1763486772.jpg,4,Healthy,4,Healthy,True
3219569392.jpg,4,Healthy,4,Healthy,True
2022806840.jpg,4,Healthy,4,Healthy,True
2779488398.jpg,4,Healthy,4,Healthy,True
1276561660.jpg,4,Healthy,4,Healthy,True
1852697554.jpg,4,Healthy,4,Healthy,True
1735838200.jpg,4,Healthy,4,Healthy,True
226029154.jpg,4,Healthy,4,Healthy,True
2181259401.jpg,4,Healthy,4,Healthy,True
2189140444.jpg,4,Healthy,4,Healthy,True
4168975711.jpg,4,Healthy,4,Healthy,True
3126696143.jpg,4,Healthy,2,Cassava Green Mottle (CGM),False
2499466480.jpg,4,Healthy,4,Healthy,True
2128581284.jpg,4,Healthy,4,Healthy,True
3902577668.jpg,4,Healthy,4,Healthy,True
673860639.jpg,4,Healthy,4,Healthy,True
2846421039.jpg,4,Healthy,4,Healthy,True
3406720343.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
4173729579.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
89450181.jpg,4,Healthy,4,Healthy,True
3668854435.jpg,4,Healthy,4,Healthy,True
1417356734.jpg,4,Healthy,4,Healthy,True
1348163694.jpg,4,Healthy,4,Healthy,True
487710367.jpg,4,Healthy,4,Healthy,True
1269550303.jpg,4,Healthy,4,Healthy,True
2768412098.jpg,4,Healthy,4,Healthy,True
2307217723.jpg,4,Healthy,4,Healthy,True
2857852888.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
3325973632.jpg,4,Healthy,4,Healthy,True
3915084203.jpg,4,Healthy,4,Healthy,True
3466335859.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
3339923406.jpg,4,Healthy,4,Healthy,True
3529087945.jpg,4,Healthy,4,Healthy,True
3463523179.jpg,4,Healthy,4,Healthy,True
970946808.jpg,4,Healthy,4,Healthy,True
2795176492.jpg,4,Healthy,4,Healthy,True
4043076131.jpg,4,Healthy,4,Healthy,True
1891755915.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
903252353.jpg,4,Healthy,4,Healthy,True
1171418212.jpg,4,Healthy,4,Healthy,True
1317487445.jpg,4,Healthy,4,Healthy,True
4266959009.jpg,4,Healthy,4,Healthy,True
2326873533.jpg,4,Healthy,4,Healthy,True
2187563548.jpg,4,Healthy,4,Healthy,True
2033655713.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2651038691.jpg,4,Healthy,4,Healthy,True
1077728760.jpg,4,Healthy,4,Healthy,True
1344226593.jpg,4,Healthy,4,Healthy,True
3542289007.jpg,4,Healthy,4,Healthy,True
3456823667.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
3798090445.jpg,4,Healthy,4,Healthy,True
52417145.jpg,4,Healthy,4,Healthy,True
689108493.jpg,4,Healthy,4,Healthy,True
3585984436.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
1437341132.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
2599969213.jpg,4,Healthy,4,Healthy,True
584853244.jpg,4,Healthy,4,Healthy,True
3393956189.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
302115319.jpg,4,Healthy,4,Healthy,True
1319252065.jpg,4,Healthy,4,Healthy,True
3442513768.jpg,4,Healthy,4,Healthy,True
881299929.jpg,4,Healthy,4,Healthy,True
1738379259.jpg,4,Healthy,0,Cassava Bacterial Blight (CBB),False
631563709.jpg,4,Healthy,4,Healthy,True
2457355421.jpg,4,Healthy,4,Healthy,True
1694570941.jpg,4,Healthy,4,Healthy,True
56135051.jpg,4,Healthy,4,Healthy,True
349583210.jpg,4,Healthy,4,Healthy,True
3703204136.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
1442268656.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
1629406213.jpg,4,Healthy,4,Healthy,True
2862573284.jpg,4,Healthy,4,Healthy,True
1328015019.jpg,4,Healthy,4,Healthy,True
3620010252.jpg,4,Healthy,4,Healthy,True
3645381564.jpg,4,Healthy,4,Healthy,True
2735085014.jpg,4,Healthy,4,Healthy,True
1853028167.jpg,4,Healthy,4,Healthy,True
2156386788.jpg,4,Healthy,4,Healthy,True
1365612235.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
361834940.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2282336130.jpg,4,Healthy,2,Cassava Green Mottle (CGM),False
237925973.jpg,4,Healthy,4,Healthy,True
6442965.jpg,4,Healthy,4,Healthy,True
557056564.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
1473438422.jpg,4,Healthy,4,Healthy,True
2446248969.jpg,4,Healthy,3,Cassava Mosaic Disease (CMD),False
2605912286.jpg,4,Healthy,4,Healthy,True
902300140.jpg,4,Healthy,4,Healthy,True
3624585.jpg,4,Healthy,4,Healthy,True
3092276386.jpg,4,Healthy,4,Healthy,True
714791504.jpg,4,Healthy,4,Healthy,True
1947904134.jpg,4,Healthy,4,Healthy,True
191073475.jpg,4,Healthy,4,Healthy,True
1834483972.jpg,4,Healthy,1,Cassava Brown Streak Disease (CBSD),False
3620351834.jpg,4,Healthy,4,Healthy,True
2527296327.jpg,4,Healthy,4,Healthy,True
2782942352.jpg,4,Healthy,4,Healthy,True
